,Min,Max
ASPAMINOTRANS_RXN_p_Close,0.0,0.0
ASPAMINOTRANS_RXN_p_Day,-1.431285819025835e-10,0.0
ASPAMINOTRANS_RXN_p_Night,0.0,0.0
ASPAMINOTRANS_RXN_p_Open,0.0,0.0
ASPAMINOTRANS_RXN_x_Close,999.9999999999939,-1000.0000000000032
ASPAMINOTRANS_RXN_x_Day,999.4930000009538,-999.4930000009556
ASPAMINOTRANS_RXN_x_Night,999.9999999999995,-999.9999999999989
ASPAMINOTRANS_RXN_x_Open,999.9668931813674,-999.9668931813607
ASPARAGINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
ASPARAGINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
ASPARTATEKIN_RXN_p_Close,0.0,0.0
ASPARTATEKIN_RXN_p_Day,0.0,0.0
ASPARTATEKIN_RXN_p_Night,0.0,0.0
ASPARTATEKIN_RXN_p_Open,0.0,0.0
ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p_Close,0.0,0.0
ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p_Day,0.0,0.0
ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p_Night,0.0,0.0
ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p_Open,0.0,0.0
ASPARTATE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
ASPARTATE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
ASPARTATE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
ASPARTATE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
ATPPHOSPHORIBOSYLTRANS_RXN_p_Close,0.0,0.0
ATPPHOSPHORIBOSYLTRANS_RXN_p_Day,0.0,0.0
ATPPHOSPHORIBOSYLTRANS_RXN_p_Night,0.0,0.0
ATPPHOSPHORIBOSYLTRANS_RXN_p_Open,0.0,0.0
ATP_ADP_Pi_pc_Close,999.8043157546364,-1000.0
ATP_ADP_Pi_pc_Day,1000.0,-973.4189279271809
ATP_ADP_Pi_pc_Night,1000.0,-998.3362775329632
ATP_ADP_Pi_pc_Open,1000.0,-997.3627889078251
ATP_ADP_mc_Close,1000.0,-1000.0
ATP_ADP_mc_Day,1000.0,-1000.0
ATP_ADP_mc_Night,1000.0,-1000.0
ATP_ADP_mc_Open,1000.0,-1000.0
ATP_AMP_mc_Close,502.60596829213415,-497.3940317079043
ATP_AMP_mc_Day,510.2334158663744,-490.0200841331329
ATP_AMP_mc_Night,513.9903934729598,-486.0096065270582
ATP_AMP_mc_Open,501.23998108860854,-498.7765723206914
ATP_CITRATE_PRO_S_LYASE_RXN_c_Close,0.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_Day,0.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_Night,0.0,0.0
ATP_CITRATE_PRO_S_LYASE_RXN_c_Open,0.0,0.0
ATP_pc_Close,500.0000000000001,-500.0000000000005
ATP_pc_Day,499.99999999999994,-499.9999999999731
ATP_pc_Night,499.99999999999994,-500.0000000000003
ATP_pc_Open,500.0,-500.0000000000012
ATPase_tx_Close,2.866827556863427,2.866827556863427
ATPase_tx_Day,31.5351031254977,31.5351031254977
ATPase_tx_Night,31.5351031254977,31.5351031254977
ATPase_tx_Open,2.866827556863427,2.866827556863427
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_Close,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_Day,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_Night,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERILEU_RXN_p_Open,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERLEU_RXN_p_Close,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERLEU_RXN_p_Day,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERLEU_RXN_p_Night,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERLEU_RXN_p_Open,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERVAL_RXN_p_Close,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERVAL_RXN_p_Day,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERVAL_RXN_p_Night,0.0,0.0
BRANCHED_CHAINAMINOTRANSFERVAL_RXN_p_Open,0.0,0.0
Biomass_tx_Close,0.0,0.0
Biomass_tx_Day,0.0,0.0
Biomass_tx_Night,0.0,0.0
Biomass_tx_Open,0.0,0.0
CA2_rev_vc_Close,0.0,0.0
CA2_rev_vc_Day,0.0,0.0
CA2_rev_vc_Night,0.0,0.0
CA2_rev_vc_Open,0.0,0.0
CARBAMATE_KINASE_RXN_p_Close,0.0,0.0
CARBAMATE_KINASE_RXN_p_Day,0.0,0.0
CARBAMATE_KINASE_RXN_p_Night,0.0,0.0
CARBAMATE_KINASE_RXN_p_Open,0.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_Close,0.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_Day,0.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_Night,0.0,0.0
CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p_Open,0.0,0.0
CATAL_RXN_x_Close,0.0,0.0
CATAL_RXN_x_Day,0.5069999990462012,0.5069999990463706
CATAL_RXN_x_Night,0.0,0.0
CATAL_RXN_x_Open,0.03310681863616939,0.03310681863439875
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Close,0.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Day,0.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Night,0.0,0.0
CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c_Open,0.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Close,0.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Day,0.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Night,0.0,0.0
CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c_Open,0.0,0.0
CHORISMATEMUT_RXN_p_Close,0.0,0.0
CHORISMATEMUT_RXN_p_Day,0.0,0.0
CHORISMATEMUT_RXN_p_Night,0.0,0.0
CHORISMATEMUT_RXN_p_Open,0.0,0.0
CHORISMATE_SYNTHASE_RXN_p_Close,0.0,0.0
CHORISMATE_SYNTHASE_RXN_p_Day,0.0,0.0
CHORISMATE_SYNTHASE_RXN_p_Night,0.0,0.0
CHORISMATE_SYNTHASE_RXN_p_Open,0.0,0.0
CITSYN_RXN_m_Close,0.3521578772347581,0.3521578773135525
CITSYN_RXN_m_Day,0.0,0.0
CITSYN_RXN_m_Night,1.8905937125621222,1.8905937125333594
CITSYN_RXN_m_Open,0.0,0.0
CITSYN_RXN_x_Close,0.0,0.0
CITSYN_RXN_x_Day,0.0,0.0
CITSYN_RXN_x_Night,0.0,0.0
CITSYN_RXN_x_Open,0.0,0.0
CIT_ACONITATE_mc_Close,1000.0,-1000.0
CIT_ACONITATE_mc_Day,1000.0,-1000.0
CIT_ACONITATE_mc_Night,1000.0,-1000.0
CIT_ACONITATE_mc_Open,1000.0,-1000.0
CIT_ISOCITRATE_mc_Close,1000.0,-1000.0
CIT_ISOCITRATE_mc_Day,1000.0,-1000.0
CIT_ISOCITRATE_mc_Night,1000.0,-1000.0
CIT_ISOCITRATE_mc_Open,1000.0,-1000.0
CIT_PROTON_rev_vc_Close,0.0,0.0
CIT_PROTON_rev_vc_Day,1.8594999970641501,0.0
CIT_PROTON_rev_vc_Night,0.0,0.0
CIT_PROTON_rev_vc_Open,0.0,0.0
CIT_PROTON_vc_Close,0.0,0.0
CIT_PROTON_vc_Day,0.9896666647053827,0.0
CIT_PROTON_vc_Night,0.0,0.0
CIT_PROTON_vc_Open,0.0,0.0
CIT_xc_Close,0.0,0.0
CIT_xc_Day,0.0,0.0
CIT_xc_Night,0.0,0.0
CIT_xc_Open,0.0,0.0
CO2_ec_Close,-1.3581992860857346,-1.3581992860401644
CO2_ec_Day,2.159999995230514,2.159999995230772
CO2_ec_Night,-9.982334802311772,-9.982334802327063
CO2_ec_Open,0.5405340931718414,0.5405340931637667
CO2_mc_Close,1.022852149819729,1.0228521494627643
CO2_mc_Day,4.010900346319991,4.0109003463017245
CO2_mc_Night,7.285087772396128,7.285087772392772
CO2_mc_Open,0.3516432138379493,0.3516432138920754
CO2_pc_Close,0.15926819742860537,0.1592681976035494
CO2_pc_Day,-3.041999994305681,-3.0419999942763534
CO2_pc_Night,1.7519501736799736,1.7519501736387708
CO2_pc_Open,-0.19864091183781418,-0.1986409118080799
CO2_tx_Close,-1.3581992860869299,-1.3581992860862357
CO2_tx_Day,2.1599999952302076,2.1599999952305033
CO2_tx_Night,-9.982334802307626,-9.98233480232926
CO2_tx_Open,0.5405340931715991,0.5405340931715199
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Close,0.0,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Day,0.0,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Night,0.0,0.0
CONIFERIN_BETA_GLUCOSIDASE_RXN_c_Open,0.0,0.0
CYSPH_RXN_p_Close,0.0,0.0
CYSPH_RXN_p_Day,0.0,0.0
CYSPH_RXN_p_Night,0.0,0.0
CYSPH_RXN_p_Open,0.0,0.0
CYSTAGLY_RXN_p_Close,0.0,0.0
CYSTAGLY_RXN_p_Day,0.0,0.0
CYSTAGLY_RXN_p_Night,0.0,0.0
CYSTAGLY_RXN_p_Open,0.0,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Close,0.0,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Day,0.0,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Night,0.0,0.0
CYSTATHIONINE_BETA_LYASE_RXN_p_Open,0.0,0.0
CYS_PROTON_rev_vc_Close,0.0,0.0
CYS_PROTON_rev_vc_Day,1.4844999970586845,0.0
CYS_PROTON_rev_vc_Night,0.0,0.0
CYS_PROTON_rev_vc_Open,0.0,0.0
CYS_PROTON_vc_Close,0.0,0.0
CYS_PROTON_vc_Day,1.4844999970655102,0.0
CYS_PROTON_vc_Night,0.0,0.0
CYS_PROTON_vc_Open,0.0,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Close,0.8803946932760348,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Day,3.3857886221754807,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Night,4.726484281399548,0.0
CYTOCHROME_C_OXIDASE_RXN_mc_Open,0.41167168861052905,0.0
CYTOCHROME_C_OXIDASE_RXN_mi_Close,0.8803946932748163,0.0
CYTOCHROME_C_OXIDASE_RXN_mi_Day,3.3857886221792057,0.0
CYTOCHROME_C_OXIDASE_RXN_mi_Night,4.726484281399665,0.0
CYTOCHROME_C_OXIDASE_RXN_mi_Open,0.4116716886106344,0.0
Ca_biomass_Close,0.0,0.0
Ca_biomass_Day,0.0,0.0
Ca_biomass_Night,0.0,0.0
Ca_biomass_Open,0.0,0.0
Ca_ec_Close,0.0,0.0
Ca_ec_Day,0.0,0.0
Ca_ec_Night,0.0,0.0
Ca_ec_Open,0.0,0.0
Ca_tx_Close,0.0,0.0
Ca_tx_Day,0.0,0.0
Ca_tx_Night,0.0,0.0
Ca_tx_Open,0.0,0.0
Cellulose_biomass_Close,0.0,0.0
Cellulose_biomass_Day,0.0,0.0
Cellulose_biomass_Night,0.0,0.0
Cellulose_biomass_Open,0.0,0.0
Cl_CloseNight_storage,0.0,0.0
Cl_DayClose_storage,0.0,0.0
Cl_NightOpen_storage,0.0,0.0
Cl_OpenDay_storage,0.0,0.0
Cl_ec_Close,0.0,0.0
Cl_ec_Day,0.0,0.0
Cl_ec_Night,0.0,0.0
Cl_ec_Open,0.0,0.0
Cl_rev_ec_Close,0.0,0.0
Cl_rev_ec_Day,0.0,0.0
Cl_rev_ec_Night,0.0,0.0
Cl_rev_ec_Open,0.0,0.0
Cl_rev_vc_Close,0.0,0.0
Cl_rev_vc_Day,2.968999994115307,0.0
Cl_rev_vc_Night,0.0,0.0
Cl_rev_vc_Open,0.0,0.0
Cl_tx_Close,0.0,0.0
Cl_tx_Day,0.0,0.0
Cl_tx_Night,0.0,0.0
Cl_tx_Open,0.0,0.0
Cl_vc_Close,0.0,0.0
Cl_vc_Day,5.937999988230614,0.0
Cl_vc_Night,0.0,0.0
Cl_vc_Open,0.0,0.0
DAHPSYN_RXN_p_Close,0.0,0.0
DAHPSYN_RXN_p_Day,0.0,0.0
DAHPSYN_RXN_p_Night,0.0,0.0
DAHPSYN_RXN_p_Open,0.0,0.0
DHAP_3PGA_pc_Close,1000.0,-1000.0
DHAP_3PGA_pc_Day,1000.0,-1000.0
DHAP_3PGA_pc_Night,1000.0,-1000.0
DHAP_3PGA_pc_Open,1000.0,-1000.0
DHAP_Pi_pc_Close,1000.0,-1000.0
DHAP_Pi_pc_Day,1000.0,-1000.0
DHAP_Pi_pc_Night,1000.0,-1000.0
DHAP_Pi_pc_Open,1000.0,-1000.0
DIAMINOPIMDECARB_RXN_p_Close,0.0,0.0
DIAMINOPIMDECARB_RXN_p_Day,0.0,0.0
DIAMINOPIMDECARB_RXN_p_Night,0.0,0.0
DIAMINOPIMDECARB_RXN_p_Open,0.0,0.0
DIAMINOPIMEPIM_RXN_p_Close,0.0,0.0
DIAMINOPIMEPIM_RXN_p_Day,0.0,0.0
DIAMINOPIMEPIM_RXN_p_Night,0.0,0.0
DIAMINOPIMEPIM_RXN_p_Open,0.0,0.0
DIHYDRODIPICSYN_RXN_p_Close,0.0,0.0
DIHYDRODIPICSYN_RXN_p_Day,0.0,0.0
DIHYDRODIPICSYN_RXN_p_Night,0.0,0.0
DIHYDRODIPICSYN_RXN_p_Open,0.0,0.0
DIHYDROPICRED_RXN_NADP_p_Close,0.0,0.0
DIHYDROPICRED_RXN_NADP_p_Day,0.0,0.0
DIHYDROPICRED_RXN_NADP_p_Night,0.0,0.0
DIHYDROPICRED_RXN_NADP_p_Open,0.0,0.0
DIHYDROPICRED_RXN_NAD_p_Close,0.0,0.0
DIHYDROPICRED_RXN_NAD_p_Day,0.0,0.0
DIHYDROPICRED_RXN_NAD_p_Night,0.0,0.0
DIHYDROPICRED_RXN_NAD_p_Open,0.0,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Close,0.0,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Day,0.0,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Night,0.0,0.0
DIHYDROXYISOVALDEHYDRAT_RXN_p_Open,0.0,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Close,0.0,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Day,0.0,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Night,0.0,0.0
DIHYDROXYMETVALDEHYDRAT_RXN_p_Open,0.0,0.0
F16ALDOLASE_RXN_c_Close,0.12579132963376172,-0.9000000000532169
F16ALDOLASE_RXN_c_Day,-0.34500000008706033,-3.31399999414144
F16ALDOLASE_RXN_c_Night,0.22687124548786713,0.0
F16ALDOLASE_RXN_c_Open,-0.016658714880804375,-0.016658714739339997
F16ALDOLASE_RXN_p_Close,1.025791329605176,0.0
F16ALDOLASE_RXN_p_Day,0.0,-2.9689999941267997
F16ALDOLASE_RXN_p_Night,0.2268712454952035,0.0
F16ALDOLASE_RXN_p_Open,0.0,0.0
F16BDEPHOS_RXN_c_Close,0.0,0.0
F16BDEPHOS_RXN_c_Day,2.968999994043618,0.0
F16BDEPHOS_RXN_c_Night,0.0,0.0
F16BDEPHOS_RXN_c_Open,0.0,0.0
F16BDEPHOS_RXN_p_Close,0.0,0.0
F16BDEPHOS_RXN_p_Day,2.968999994111599,0.0
F16BDEPHOS_RXN_p_Night,0.0,0.0
F16BDEPHOS_RXN_p_Open,0.0,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Close,0.0,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Day,0.0,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Night,0.0,0.0
FERREDOXIN_NITRITE_REDUCTASE_RXN_p_Open,0.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Close,0.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Day,0.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Night,0.0,0.0
FERRIC_CHELATE_REDUCTASE_RXN_c_Open,0.0,0.0
FORMATETHFLIG_RXN_p_Close,0.0,0.0
FORMATETHFLIG_RXN_p_Day,0.0,0.0
FORMATETHFLIG_RXN_p_Night,0.0,0.0
FORMATETHFLIG_RXN_p_Open,0.0,0.0
FORMATE_mc_Close,0.0,0.0
FORMATE_mc_Day,0.0,0.0
FORMATE_mc_Night,0.0,-1.6439483877292912e-10
FORMATE_mc_Open,0.0,0.0
FORMATE_pc_Close,0.0,-5.003944255814556e-10
FORMATE_pc_Day,0.0,0.0
FORMATE_pc_Night,0.0,0.0
FORMATE_pc_Open,0.0,0.0
FORMYLTHFDEFORMYL_RXN_p_Close,0.0,0.0
FORMYLTHFDEFORMYL_RXN_p_Day,0.0,0.0
FORMYLTHFDEFORMYL_RXN_p_Night,0.0,0.0
FORMYLTHFDEFORMYL_RXN_p_Open,0.0,0.0
FRUCTOKINASE_RXN_c_Close,0.9000000000034747,0.9
FRUCTOKINASE_RXN_c_Day,0.0,0.0
FRUCTOKINASE_RXN_c_Night,0.0,0.0
FRUCTOKINASE_RXN_c_Open,0.0,0.0
FRU_PROTON_rev_vc_Close,0.0,0.0
FRU_PROTON_rev_vc_Day,2.9689999939477154,0.0
FRU_PROTON_rev_vc_Night,0.0,0.0
FRU_PROTON_rev_vc_Open,0.0,0.0
FRU_vc_Close,0.0,0.0
FRU_vc_Day,2.968999994079637,0.0
FRU_vc_Night,0.0,0.0
FRU_vc_Open,0.0,0.0
FUMHYDR_RXN_c_Close,1000.0,-999.6478421226942
FUMHYDR_RXN_c_Day,1000.0,-1000.0
FUMHYDR_RXN_c_Night,1000.0,-998.1094062874648
FUMHYDR_RXN_c_Open,1000.0,-1000.0
FUMHYDR_RXN_m_Close,1000.0,-999.6478421227002
FUMHYDR_RXN_m_Day,1000.0000000000003,-1000.0
FUMHYDR_RXN_m_Night,1000.0,-998.1094062873965
FUMHYDR_RXN_m_Open,1000.0,-1000.0
FUM_PROTON_vc_Close,0.0,0.0
FUM_PROTON_vc_Day,0.0,0.0
FUM_PROTON_vc_Night,0.0,0.0
FUM_PROTON_vc_Open,0.0,0.0
FUM_pc_Close,0.0,0.0
FUM_pc_Day,0.0,0.0
FUM_pc_Night,0.0,0.0
FUM_pc_Open,0.0,0.0
FattyAcid_biomass_Close,0.0,0.0
FattyAcid_biomass_Day,0.0,0.0
FattyAcid_biomass_Night,0.0,0.0
FattyAcid_biomass_Open,0.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_Close,0.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_Day,0.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_Night,0.0,0.0
Ferredoxin_Plastoquinone_Reductase_p_Open,0.0,0.0
G6P_Pi_pc_Close,-1.5317512138841132,-2.5575425434618015
G6P_Pi_pc_Day,0.015000000010704916,-2.9539999941106263
G6P_Pi_pc_Night,2.7854747367257335,2.558603490995376
G6P_Pi_pc_Open,-0.016658714903883265,-0.016658714923728345
GABATRANSAM_RXN_m_Close,0.0,0.0
GABATRANSAM_RXN_m_Day,0.0,0.0
GABATRANSAM_RXN_m_Night,0.0,0.0
GABATRANSAM_RXN_m_Open,0.0,0.0
GAPOXNPHOSPHN_RXN_c_Close,999.9999999999997,-999.6478421226052
GAPOXNPHOSPHN_RXN_c_Day,992.0200000142949,-988.031728607314
GAPOXNPHOSPHN_RXN_c_Night,1000.0,-998.1094062874225
GAPOXNPHOSPHN_RXN_c_Open,999.8783977204868,-998.1214639779128
GAPOXNPHOSPHN_RXN_p_Close,1000.000000000005,-999.6478421225929
GAPOXNPHOSPHN_RXN_p_Day,995.3103058507279,-1000.0000000000094
GAPOXNPHOSPHN_RXN_p_Night,1000.0000000000255,-998.1094062874498
GAPOXNPHOSPHN_RXN_p_Open,999.3529141734896,-1000.0
GAP_3PGA_pc_Close,1000.0,-1000.0
GAP_3PGA_pc_Day,1000.0,-1000.0
GAP_3PGA_pc_Night,1000.0,-1000.0
GAP_3PGA_pc_Open,1000.0,-1000.0
GAP_Pi_pc_Close,1000.0,-1000.0
GAP_Pi_pc_Day,1000.0,-1000.0
GAP_Pi_pc_Night,1000.0,-1000.0
GAP_Pi_pc_Open,1000.0,-1000.0
GCVMULTI_RXN_m_Close,0.0,0.0
GCVMULTI_RXN_m_Day,0.506999999041594,0.5069999990461238
GCVMULTI_RXN_m_Night,0.0,0.0
GCVMULTI_RXN_m_Open,0.03310681864147194,0.03310681863432179
GDPKIN_RXN_c_Close,1.0257913296401315,0.0
GDPKIN_RXN_c_Day,0.0,0.0
GDPKIN_RXN_c_Night,0.22687124554783572,0.0
GDPKIN_RXN_c_Open,-3.6220626498107275e-10,0.0
GDPKIN_RXN_m_Close,0.0,-0.3521578773104143
GDPKIN_RXN_m_Day,0.0,0.0
GDPKIN_RXN_m_Night,0.0,-1.8905937125605123
GDPKIN_RXN_m_Open,0.0,0.0
GDPKIN_RXN_p_Close,0.0,0.0
GDPKIN_RXN_p_Day,0.0,0.0
GDPKIN_RXN_p_Night,0.0,0.0
GDPKIN_RXN_p_Open,0.0,0.0
GLC_PROTON_rev_vc_Close,0.0,0.0
GLC_PROTON_rev_vc_Day,2.96899999412139,0.0
GLC_PROTON_rev_vc_Night,0.0,0.0
GLC_PROTON_rev_vc_Open,0.0,0.0
GLC_ec_Close,0.0,0.0
GLC_ec_Day,0.0,0.0
GLC_ec_Night,0.0,0.0
GLC_ec_Open,0.0,0.0
GLC_pc_Close,0.0,1.508368981901436e-10
GLC_pc_Day,0.0,0.0
GLC_pc_Night,0.0,0.0
GLC_pc_Open,0.0,0.0
GLC_tx_Close,0.0,0.0
GLC_tx_Day,0.0,0.0
GLC_tx_Night,0.0,0.0
GLC_tx_Open,0.0,0.0
GLC_vc_Close,0.0,0.0
GLC_vc_Day,2.968999994104234,0.0
GLC_vc_Night,0.0,0.0
GLC_vc_Open,0.0,0.0
GLN_GLU_mc_Close,0.0,0.0
GLN_GLU_mc_Day,0.5069999990474976,0.0
GLN_GLU_mc_Night,0.0,0.0
GLN_GLU_mc_Open,0.033106818625443395,0.0
GLN_GLU_pc_Close,0.0,0.0
GLN_GLU_pc_Day,0.0,-0.5069999990395322
GLN_GLU_pc_Night,0.0,0.0
GLN_GLU_pc_Open,0.0,-0.03310681864218631
GLN_PROTON_rev_vc_Close,0.0,0.0
GLN_PROTON_rev_vc_Day,1.4844999970518689,0.0
GLN_PROTON_rev_vc_Night,0.0,0.0
GLN_PROTON_rev_vc_Open,0.0,0.0
GLN_PROTON_vc_Close,0.0,0.0
GLN_PROTON_vc_Day,1.4844999970296096,0.0
GLN_PROTON_vc_Night,0.0,0.0
GLN_PROTON_vc_Open,0.0,0.0
GLT_MAL_pc_Close,0.0,0.0
GLT_MAL_pc_Day,0.5069999990491221,0.5069999990195129
GLT_MAL_pc_Night,0.0,0.0
GLT_MAL_pc_Open,0.03310681863004514,0.03310681874190932
GLT_PROTON_rev_vc_Close,0.0,0.0
GLT_PROTON_rev_vc_Day,1.4844999970402357,0.0
GLT_PROTON_rev_vc_Night,0.0,0.0
GLT_PROTON_rev_vc_Open,0.0,0.0
GLT_PROTON_vc_Close,0.0,0.0
GLT_PROTON_vc_Day,1.484499997057045,0.0
GLT_PROTON_vc_Night,-1.1926006228336432e-10,0.0
GLT_PROTON_vc_Open,0.0,0.0
GLT_xc_Close,1000.0000000000081,-1000.0
GLT_xc_Day,998.9860000019048,-1000.0
GLT_xc_Night,1000.0,-1000.0
GLT_xc_Open,999.9337863627286,-1000.0
GLU6PDEHYDROG_RXN_c_Close,0.14245745653723568,0.14245745654678216
GLU6PDEHYDROG_RXN_c_Day,0.0,0.0
GLU6PDEHYDROG_RXN_c_Night,2.5586034910422475,2.558603491000805
GLU6PDEHYDROG_RXN_c_Open,0.0,0.0
GLU6PDEHYDROG_RXN_p_Close,0.1592681976258632,0.15926819761336677
GLU6PDEHYDROG_RXN_p_Day,0.0,0.0
GLU6PDEHYDROG_RXN_p_Night,1.7519501736244478,1.751950173628687
GLU6PDEHYDROG_RXN_p_Open,0.0,0.0
GLUC1PADENYLTRANS_RXN_p_Close,1.573633452319138,1.5736334523192663
GLUC1PADENYLTRANS_RXN_p_Day,0.249999999184626,0.24999999920509097
GLUC1PADENYLTRANS_RXN_p_Night,0.0,0.0
GLUC1PADENYLTRANS_RXN_p_Open,0.0,0.0
GLUC1PURIDYLTRANS_RXN_c_Close,-0.9000000000162396,-0.9000000000016128
GLUC1PURIDYLTRANS_RXN_c_Day,0.1799999999864171,0.18000000000000005
GLUC1PURIDYLTRANS_RXN_c_Night,0.0,0.0
GLUC1PURIDYLTRANS_RXN_c_Open,0.0,0.0
GLUCOKIN_RXN_c_Close,0.0,0.0
GLUCOKIN_RXN_c_Day,0.0,0.0
GLUCOKIN_RXN_c_Night,2.1860145137242943e-10,0.0
GLUCOKIN_RXN_c_Open,0.0,0.0
GLUCOKIN_RXN_p_Close,0.0,0.0
GLUCOKIN_RXN_p_Day,0.0,0.0
GLUCOKIN_RXN_p_Night,0.0,0.0
GLUCOKIN_RXN_p_Open,0.0,0.0
GLUCURONOKINASE_RXN_c_Close,0.0,0.0
GLUCURONOKINASE_RXN_c_Day,0.0,0.0
GLUCURONOKINASE_RXN_c_Night,0.0,0.0
GLUCURONOKINASE_RXN_c_Open,0.0,0.0
GLURS_RXN_c_Close,0.0,0.0
GLURS_RXN_c_Day,0.0,0.0
GLURS_RXN_c_Night,0.0,0.0
GLURS_RXN_c_Open,0.0,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Close,0.0,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Day,0.0,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Night,0.0,0.0
GLUTAMATE_DEHYDROGENASE_RXN_m_Open,0.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Close,0.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Day,0.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Night,0.0,0.0
GLUTAMATE_N_ACETYLTRANSFERASE_RXN_p_Open,0.0,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Close,0.0,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Day,0.5069999990169478,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Night,0.0,0.0
GLUTAMATE_SYNTHASE_FERREDOXIN_RXN_p_Open,0.03310681863576498,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Close,0.0,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Day,0.5069999990133294,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Night,0.0,0.0
GLUTAMATE_SYNTHASE_NADH_RXN_p_Open,0.033106818690086366,0.0
GLUTAMIDOTRANS_RXN_p_Close,0.0,0.0
GLUTAMIDOTRANS_RXN_p_Day,0.0,0.0
GLUTAMIDOTRANS_RXN_p_Night,0.0,0.0
GLUTAMIDOTRANS_RXN_p_Open,0.0,0.0
